tourist_id,tourist_x,category,theme2,tourist_address_x,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,img_url
CNTS_000000000021250,걸매예술마을,"전시회, 박물관 등 문화시설","['예술', '커플', '가을', '문화관광', '마을산책', '마을관광', '어트랙션']",제주특별자치도 서귀포시 서홍로 4-42,,0,53,(+82) --,걸메예술마을에서 보는 예술작품,,1.47761194,,,126.5550633,33.24998406,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/26e4a7d7-1eb1-4b05-8191-38bc784b8455.jpg
CNTS_200000000007536,걸서악오름,자연관광지,"['친구', '맑음', '경관/포토', '오름', '자연경관', '도보여행', '도보', '포토스팟']",제주특별자치도 서귀포시 남원읍 하례로 393-1,,0,1,(+82) 064-733-8009,"시원한 하례리 마을 풍경과 범섬, 섭섬 풍경을 한 번에 볼 수 있는 걸서악오름",등산,1.569672131,,하,126.6212137,33.2820315,무료,,실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201809/21/392d742a-c07b-4cba-b65e-ca632dbfe310.jpg
CNTS_200000000008054,고내리 다락쉼터,자연관광지,"['쉼터', '공원', '해안도로']",제주특별자치도 제주시 애월읍 애월해안로 284,,0,7,(+82),아름다운 해안 절경을 감상할 수 있는 다락쉼터,,1.569672131,,,126.3409453,33.46956236,,"공용주차장,화장실",,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/21/9d401b11-93ea-4758-afba-2dd90e2c7fd4.JPG
CNTS_200000000008072,고마워토토 아뜰리에,"전시회, 박물관 등 문화시설","['커피', '쿠킹체험', '쿠키', '라자냐', '치킨', '음식', '크림파스타', '파스타', '짜장면', '케이크', '피자']",제주특별자치도 제주시 애월읍 고성북길 112,,2,31,(+82) 064-745-7676,셀프 쿠킹 체험과 커피를 즐길 수 있는 체험 공간,,1.47761194,브레이크 타임 12:20~13:00 / 매주 월요일 정기 휴무,,126.413086,33.46981421,,"공용주차장,화장실",,10:00:00,18:00:00,10:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/26/8a6322e0-3f6d-4e58-8750-cb2cc19f3149.JPG
CNTS_200000000007940,고사리숲,자연관광지,"['체험관광', '아이', '화장품', '자연경관', '체험', '숲', '어린이']",제주특별자치도 제주시 애월읍 평화로 2715 제주관광대학교 내 창업보육센터 본관 315호,,0,11,(+82) 010-6572-0305,"립밤 만들기, 비누 만들기 체험을 할 수 있는 곳",,1.569672131,,,126.4343028,33.44748023,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/29/2e824a67-25e5-461f-9f49-3c0298ac590b.jpg
CNTS_200000000007534,고살리숲길,자연관광지,"['친구', '혼자', '맑음', '걷기/등산', '트레킹', '계곡', '자연경관', '체험', '도보여행', '도보', '숲', '숲길', '언택트', '물놀이']",제주특별자치도 서귀포시 남원읍 하례리 산 54-2,,0,46,(+82) 064-733-8009,하례 2리 마을의 상징으로서 연중 물이 고이고 흐르는 계곡에 나무들이 조화를 이루는 숲길,등산,1,해설사 동행 고살리숲길탐방 사전 신청 필수,하,126.5985196,33.31714528,무료,공용주차장,실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201809/21/7348c336-464e-4da6-b00b-d5f7fc32c43f.jpg
CNTS_200000000011554,고포잇다이브센터,레저스포츠,"['체험관광', '액티비티', '체험', '레저/체험', 'waterleisure', '수상레저', '어트랙션', '관광지']",제주특별자치도 서귀포시 이어도로 685-1,,1,7,(+82) 010-5326-3709,고포잇다이브센터는 PADI 협회를 기반으로 체계적인 교육 시스템으로 안전과 즐거움을 추구하는 스쿠버 전문 교육센터이다.,,1.779411765,,,126.4890589,33.23474004,,,,0:00:00,0:00:00,0:00:00,0:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202105/31/828b785c-8501-4a86-84e3-25467396d095.jpg
CNTS_200000000009497,고흐의 정원,"전시회, 박물관 등 문화시설","['부모', '커플', '혼자', '친구', '아이', '사계절', '미술', '체험전시', '자연경관', '실내관광지', '문화관광', '체험', '어린이', '어트랙션']",제주특별자치도 서귀포시 성산읍 삼달신풍로 126-5,,0,87,(+82) 064-783-6700,위대한 작가 반고흐의 지난 삶을 보고 듣고 만질 수 있는 '고흐의 정원',,1.47761194,"이용시간 연중무휴, 09:30~ 18:30 (입장마감 17:30)",,126.8437184,33.37337564,,"현금결제,카드결제,공용주차장",,9:00:00,18:30:00,9:00:00,18:30:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201911/19/3fbed28c-f983-4169-8e4f-e2f0ade3caab.JPG
CNTS_000000000020105,곤물,자연관광지,"['계곡', '문화유적지', '자연경관', '문화관광', '역사유적', '물놀이']",제주특별자치도 서귀포시 안덕면 화순서서로64번길 64-4,,1,4,(+82) --,안덕면 화순리의 바위 아래에서 솟아나는 용천수,,1.569672131,,,126.3327958,33.25189976,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fd696b6c-e47a-4533-927a-ed9ae4a30218.gif
CNTS_000000000019659,골프탕탕,레저스포츠,"['골프', '액티비티', '친구', '커플', '체험', '레저/체험', '어트랙션']",제주특별자치도 서귀포시 안덕면 산록남로 762번길 71,,1,15,(+82) 064-793-6005,"제주도 푸른 잔디 위에서 펼쳐지는 이색 Outdoor Activity 미니 그라운드 골프 ""골프탕탕""",,1.779411765,매주 화요일 정기 휴 / *발권은 마감 1시간 전까지 가능,,126.3928157,33.30298552,,"공용주차장,현금결제,카드결제,화장실,편의점",,9:00:00,22:00:00,9:00:00,22:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/be595b2b-1823-428a-8dfb-fbcf4fa080a3.png
CNTS_300000000015833,곱뜨락아띠 향수공방,"전시회, 박물관 등 문화시설","['체험관광', '청년', '서귀포', '안덕면', '사계리', '향수체험', '향수공방']",제주특별자치도 서귀포시 안덕면 사계중앙로3번길 22,,0,0,(+82) 010-9145-0002,고급스럽고 개성 넘치는 니치향수 체험,,1.5,,하,126.2996664,33.23021175,유료,공용주차장,실내,10:00:00,20:00:00,10:00:00,20:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/16/94e0f94b-0d4b-4101-a690-04cf27bf7629.jpg
CNTS_000000000019551,곽지패총,역사유적지,"['문화유적지', '자연경관', '문화관광', '역사유적']",제주특별자치도 제주시 애월읍 곽지리 2043-1,,0,6,(+82) 064-728-2731,제주 북제주군 애월읍 곽지리에 있는 청동기시대에서 원삼국시대에 걸친 시기의 패총 유적,,1.21875,,,126.3070877,33.44599062,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b19e60dc-e942-4c86-9b29-8fb5d18de1d2.jpg
CNTS_000000000022843,관음사 군 주둔지 옛터,역사유적지,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '한라산', '언택트', '어트랙션']",제주특별자치도 제주시 산록북로 660,,1,2,(+82) -724-6830,4.3 항쟁의 말기 유격대(재산무장대)와 군 토벌대와의 치열한 접전을 벌인 격전지,,1.21875,,,126.5587508,33.42172037,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0a262c82-f14f-4137-9766-2e9625f85723.jpg
CNTS_000000000019554,광령귤나무,자연관광지,"['겨울', '자연경관']",제주특별자치도 제주시 애월읍 광령8길 24-2,,0,7,(+82) 064-728-2731,제주도 재래귤인 동정귤나무로 제주도기념물 제 26호,,1.569672131,,,126.4390361,33.45900156,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/13ceca91-db0d-47fe-b906-27306f861b77.jpg
CNTS_000000000021461,구엄포구,자연관광지,"['포구', '해변', '문화유적지', '맑음', '자연경관', '역사유적']",제주특별자치도 제주시 애월읍 구엄리,,0,16,(+82) --,제주에서만 볼 수 있는 특별한 모습,,1.569672131,,,126.3803951,33.47900827,,공용주차장,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/04d1c65d-d024-48d3-ac97-cd7e2dea589d.jpg
CNTS_000000000020966,굴동포구,자연관광지,"['포구', '해변', '문화유적지', '자연경관', '역사유적']",제주특별자치도 제주시 구좌읍 해맞이해안로,,0,2,(+82) --,토끼섬을 만나러 가는 곳,,1.569672131,,,126.8476565,33.53234944,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/25fa61a4-d3e5-4e08-9a5b-3664834056e9.jpg
CNTS_200000000008211,굿다이버,레저스포츠,"['스쿠버다이빙', '해양레저', '체험', '액티비티', '레저/체험', '수상레저', '어트랙션']",제주특별자치도 서귀포시 중산간서로 41 (강정동),,2,10,(+82) 064-762-7677,서귀포에 있는 스쿠버 다이빙 센터,"해양스포츠,체험",2.5,휴무는 특별 공지,하,126.5060565,33.26108383,"유료,Diving experience program 65,000 won","공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설",실내+실외,8:00:00,19:00:00,7:00:00,20:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201902/08/6f9edf03-74fe-416e-b709-294657ea8605.jpg
CNTS_200000000009501,궁대오름,자연관광지,"['부모', '커플', '친구', '경관/포토', '휴식/힐링', '테마공원', '오름', '사계절', '청년', '중/장년', '휴식/치유', '자연경관', '도보여행', '도보', '포토스팟']",제주특별자치도 서귀포시 성산읍 금백조로 446,,0,5,(+82) 064-787-4711,"오름의 모양새가 마치 활처럼 생기고, 오름 허리에 활(궁·弓)자 모양의 띠가 둘러져 있어 궁대오름, 한자로 궁대악(弓帶岳)으로 불리는 오름.",,1.569672131,입장 마감 15:00 / 제주자연생태공원 내부로만 진입 가능,,126.8220489,33.44055556,,,,10:00:00,17:00:00,10:00:00,17:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201911/19/4bc684bb-c83b-4f51-8a24-fc9f148ea805.JPG
CNTS_300000000016079,그녀들의 글수다,테마파크,"['여성', '글수다', '작가', '글쓰기', '책', '러닝홀리데이인제주']",제주특별자치도 제주시 주르레남길 25,,0,0,(+82) 010-3531-2129,"엄마의 주례사', '오드리햅번이 하는 말'의 저자 김재용 작가가 제주에서 글쓰기 강좌를 진행한다.",,1.8,,,126.4823612,33.44162628,"유료,프로그램별 상이",,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/26/303d9e76-5ac7-4027-afba-477f4f66a3a5.jpg
CONT_000000000500075,그랑블루호,자연관광지,"['낚시', '액티비티', '커플', '체험', '레저/체험', '수상레저', '어트랙션']",제주특별자치도 서귀포시 남원읍 위미중앙로180번길 10,,0,27,(+82) 010-2212-1690,배위에서 느끼는 제주바다의 짜릿한 손맛,,1.569672131,기상악화(주의보)로 출항하지 못할시 계약금 전액 환불 및 일자 조정,,126.6625242,33.27464796,,"현금결제,카드결제,화장실,경보 및 피난시설",,9:00:00,22:00:00,9:00:00,22:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/23/305eb6c2-c1cf-44db-9e19-7344398d5f5b.jpg
CNTS_300000000012833,그랜드스윙,자연관광지,"['섭지코지', '사진명소']",제주특별자치도 서귀포시 성산읍 섭지코지로 107,,0,5,(+82),성산일출봉을 바라보며 타는 거대한 그네 포토존,,1.569672131,상시개방,,126.9264427,33.42604238,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202311/21/1c7857bd-4788-4cd0-bb1b-6fc7b25a957e.jpg
CNTS_200000000014306,그루밍제주,자연관광지,"['반려동물', '반려동물동반입장', '반려동물공간_기타', '애견미용실', '애견호텔', '애견유치원']",제주특별자치도 서귀포시 천제연로 357,,0,0,(+82) 064-738-7577,그루밍제주는 야외에서 일광욕하며 친구들과 뛰어놀 수 있는 공간이다.,,1.569672131,"소형견, 중형견, 대형견 입장 가능 / 미용은 대형견도 이용 가능 / 유치원, 호텔은 10kg 이하만 이용 가능",,126.44278,33.25253362,,"공용주차장,화장실,무료 WIFI",,9:30:00,19:00:00,9:30:00,19:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/15/54ea32ab-bad9-4232-9ea6-86cf909d04eb.jpg
CNTS_300000000013106,그린비즈,자연관광지,"['제주여행', '제주도', '제주관광', '제주애월', '제주실내관광지', '제주체험', '제주아이와가볼만한곳']",제주특별자치도 제주시 애월읍 일주서로 6623,,0,1,(+82) 0507-1328-4936,우리나라 유일 실내 꿀벌체험장 있는 곳 ‘그린비즈’,체험,1.569672131,,,126.3604597,33.46870268,"유료,제주 감귤 꽃꿀 스틱 (5개입) 5,000원 등","공용주차장,카드결제",실내+실외,10:00:00,18:00:00,10:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202407/24/0aaf166b-6d12-4217-89b4-c6068af733bd.jpg
CNTS_200000000015150,그린페블,자연관광지,"['한림', '초콜릿', '초콜릿만들기', '체험공방', '체험', '아이']",제주특별자치도 제주시 한림읍 수동7길 54-3,,0,0,(+82) 064-772-5011,세상에 단 하나뿐인 특별한 초콜릿,,1.5,매주 일요일 정기휴무,중,126.2489603,33.34570583,유료,,실내,9:00:00,18:00:00,9:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/16/a85ac30e-7179-4e7b-8047-e8841bf94f52.jpg
CNTS_300000000015834,금당목장ATV,레저스포츠,"['커플', '친구', '맑음', '체험관광', '액티비티', '서귀포', '안덕면', '사계리', 'ATV', '버기카', '목장']",제주특별자치도 서귀포시 안덕면 신화역사로685번길 13-16,,0,0,(+82) 064-792-7200,푸른 초원을 달리는 짜릿한 ATV 체험,,1,,중,126.3580787,33.31414633,유료,,실외,10:00:00,17:30:00,10:00:00,17:30:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/16/104572b1-0fb9-4119-a5c9-9a13081b4c06.jpg
CNTS_000000000019556,금덕무환자나무및팽나무군락,자연관광지,"['문화유적지', '자연경관', '문화관광', '역사유적']",제주특별자치도 제주시 애월읍 유수암리 1920,,0,2,(+82) 064-728-2731,제주특별자치도 시도기념물 제6호인 제주시 유수암리에 있는 무환자나무와 팽나무로 이루어진 군락.,,1.569672131,,,126.4006406,33.4417809,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fbe9bae6-326b-4af2-9794-7307b6739870.jpg
CNTS_000000000022067,금룡사,역사유적지,"['실내', '휴식/힐링', '사계절', '문화관광', '어트랙션']",제주특별자치도 제주시 구좌읍 김녕로 148-11,,1,3,(+82) 064-783-5180,"제주의 동쪽 김녕리에 자리한 금룡사는 너럭바위와 소나무 등이 어우러져 청룡, 황룡의 조화를 이루는 천연도량이다.",,1.21875,연중무휴,,126.7537491,33.55377484,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/20bbd7e6-cb5b-488a-a0c9-310314103d9a.jpg
CNTS_000000000022066,금룡사 템플스테이,역사유적지,"['템플스테이', '실내', '휴식/힐링', '커플', '흐림', '사계절', '문화관광', '체험', '어트랙션']",제주특별자치도 제주시 구좌읍 김녕로 148-11,,1,9,(+82) 064-783-3663,"금룡사는 제주의 동쪽 김녕리에 자리한 금룡사는 너럭바위와 소나무 등이 어우러져 청룡, 황룡의 조화를 이루는 천연도량이다.",,1.21875,,,126.7537491,33.55377484,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/27/091b59bc-0413-495c-a349-c582e276740d.jpg
CNTS_200000000008015,금붕사,역사유적지,"['문화유적지', '사찰', '휴식', '절', '실내관광지', '체험', '역사유적', '어트랙션']",제주특별자치도 제주시 구좌읍 일주동로 3618-1,,0,3,(+82) 064-783-3202,구좌읍 하도리에 있는 한국불교 태고종 사찰.,,1.21875,,,126.8886406,33.50136131,,"공용주차장,화장실",,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/19/352ebd28-772c-46f5-8a87-af5d93ea99b3.JPG
CNTS_000000000021517,금성포구,자연관광지,"['포구', '해변', '문화유적지', '자연경관', '역사유적']",제주특별자치도 제주시 애월읍 금성리 573-1,,0,2,(+82) --,오래된 역사를 가진 금성포구,,1.569672131,,,126.2981925,33.4468384,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/20ff45c5-4188-4dec-8beb-7b4bbfbc986d.jpg
CNTS_200000000014969,금요일의아침조금,테마파크,"['제주시내', '이도동', '브런치', '서점', '책방', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_식당카페']",제주특별자치도 제주시 가령골1길 12,,0,1,(+82) 0507-1372-7446,브런치와 함께 책을 즐길 수 있는 아담한 책방,,1.8,"매주 일요일, 월요일 정기휴무 / 소형견, 중형견, 대형견 입장가능 / 싱주견과 마주칠 시 케어 필수",,126.5374477,33.50314085,,,,11:00:00,21:00:00,11:00:00,21:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/12/71c78e34-2bc7-43c9-979d-27f6ff7ffb14.jpg
CNTS_000000000021622,기독교순례길 1코스,역사유적지,"['걷기/등산', '흐림', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",제주특별자치도 제주시 애월읍 금성하안길 3,,0,3,(+82) --,숭고한 흔적이 남아 있는 순종의 길,,1.21875,,,126.3026886,33.44653468,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/769a4f19-651e-416c-88e7-fa49e5982689.jpg
CNTS_000000000021623,기독교순례길 2코스,역사유적지,"['걷기/등산', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",제주특별자치도 제주시 한림읍 협재8길 8,,2,12,(+82) -796-2655,중산간의 푸른 들과 농지를 지나는 순교의 길,,1.21875,,,126.2430068,33.39472783,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/3daaa27c-9b2f-45ee-a055-cd75e761e29e.jpg
CNTS_000000000021625,기독교순례길 3코스,역사유적지,"['걷기', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",제주특별자치도 제주시 한경면 조수3길 7,,0,7,(+82) --,"당산봉의 석양, 용수 포구의 아름다움과 함께 사명감으로 완주해내는 장거리 코스",,1.21875,,,126.231059,33.33690174,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fcc185d8-8d48-4931-8158-af80c4a7d73c.jpg
CNTS_000000000021626,기독교순례길 4코스,역사유적지,"['걷기/등산', '흐림', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",제주특별자치도 서귀포시 대정읍 추사로36번길 11,,0,7,(+82) --,눈과 마음에 평화를 얻는 화해의 길,,1.21875,,,126.2794367,33.25096739,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ef31c659-18e4-4c89-97bd-e92b2b14bfb1.jpg
CNTS_000000000019979,김녕사굴,자연관광지,"['동굴', '문화유적지', '자연경관', '문화관광', '역사유적']",제주특별자치도 제주시 구좌읍 덕천리 201-4,,10,71,(+82) 064-783-5412,"만장굴과 함께 천연기념물 제98호로 지정, 세계문화유산 등록. [제주 김녕굴 및 만장굴] 천연기념물 제98호(1962.12.03 지정) ※ 공개제한 · 제주시 구좌읍 김녕리 · 천연기념물 제98호 · 세계자연유산 선정지역",,1.21875,,,126.773651,33.50101725,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b7e0f2f5-73d7-462b-9f56-283eda2c2b0e.jpg
CNTS_300000000013112,김녕세기알해변,자연관광지,"['제주도', '제주여행', '제주스노쿨링', '제주바다', '제주해변', '제주다이빙', '다이빙']",제주특별자치도 제주시 구좌읍 김녕로21길 25,,0,0,(+82),"스노쿨링, 물멍, 걷기... 뭘 해도 좋은 ‘세기알해변’",물놀이,1.569672131,"샤워시설, 주차장 있음",,126.7549245,33.55811185,무료,,실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202407/24/76bde2c3-c961-4a3d-a1ad-eea880776a32.jpg
CNTS_200000000010193,김서프제주,레저스포츠,"['서핑', '중문', '해양스포츠', '체험', '수상레저', '레저/체험', '어트랙션']",제주특별자치도 서귀포시 색달로81번길 39,,3,6,(+82) 064-739-6355,제주도에서 가장 아름다운 중문색달해변에서 진행되는 서핑강습!,,2.5,"물때에 따라 강습시간이 정해지며, 매일 강습가능한 시간이 상이함. 서핑강습은 총 3시간 진행되며 , 1시간30분(지상+수중강습) 1시간 30분(프리서핑) 으로 이뤄짐. 태풍 및 강습진행이 불가할정도의 기상악화 시 휴무.",중,126.414994,33.25075199,"유료,30,000 ~ 200,000","공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점",실외,6:00:00,18:00:00,6:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202005/26/545bfc3f-2cde-4567-a886-7c74b2ed677c.jpeg
CNTS_200000000008792,김영수도서관,"전시회, 박물관 등 문화시설","['도서관', '원도심도시재생사업', '실내관광지', '문화관광', '어트랙션']",제주특별자치도 제주시 중앙로8길 18,,0,1,(+82) 064-717-3358,제주시 원도심 도시재생사업의 일환으로 추진된 마을 도서관,,1.47761194,"주중(월~금)오후5시~오후9시/주말(토~일) 오전10시~오후6시 ※오전9시~오후5시까지는 학교도서관으로 운영되고 있어 외부인 이용 불가, 휴관: 매주 화요일, 국공휴일",,126.5213837,33.51499283,,화장실,,17:00:00,21:00:00,10:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201906/04/197eda00-9243-42e8-a79e-3d50756131bf.JPG
CNTS_200000000010815,김택화미술관,"전시회, 박물관 등 문화시설","['미술관', '제주풍경', '화방', '실내관광지', '문화관광', '어트랙션']",제주특별자치도 제주시 조천읍 신흥로 1,,0,9,(+82) 064-900-9097,화가 김택화이 삶과 작품을 볼 수 있는 미술관,,1,매주 목요일 휴무 (그외 휴무 공지는 인스타그램으로 확인) / 2024년 야간개장 계획 없음,하,126.6531719,33.5437515,"유료,(일반) 성인 15,000원, 청소년 /군인 12,000원, 어린이 /노인 9,000원 (제주도민) 성인 12,000원, 청소년/군인 10,000원, 어린이/ 노인 8,000원 (무료관람) 5세이하, 장애인, 국가유공자 (단체) 20인 이상부터 적용, 개인 요금에서 10% 할인","공용주차장,현금결제,카드결제,화장실",실내,10:00:00,18:00:00,10:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202011/20/fcee49ba-76ea-415d-88d9-85cbee75cf3d.jpg
CNTS_200000000011995,김한미술관 & 카페3206,"전시회, 박물관 등 문화시설","['휴식/힐링', '미술/박물관', '실내관광지', '문화관광', '미술관', '어트랙션', '관광지']",제주특별자치도 제주시 한림읍 한상로 115,,0,7,(+82) 064-796-6028,함경북도가 고향인 서양화가 김한(1928~2013)의 유작과 유품들을 전시해 놓은 미술관과 카페.,,1.47761194,"미술관 10:00~ 18:00 (마지막 입장: 17:00, 카페 마감시간에 따라 유동적), 카페 10:00~ 20:00 *매주 화요일 휴무",,126.2871686,33.40901298,,,,10:00:00,20:00:00,10:00:00,20:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202109/13/4038916a-4846-4a12-9de6-41a1f1072149.jpg
CNTS_200000000014192,깅코,"전시회, 박물관 등 문화시설","['카페', '바다라떼', '버터크림라떼', '포토', '음식']",제주특별자치도 제주시 도령로 100,,0,4,(+82) 0507-1437-0254,깅코는 제주공항에서 멀지 않은 연동에 위치해 있다.,,1.47761194,"매주 목요일 정기 휴무 / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 / 리드줄, 배변봉투 필수",,126.4886041,33.49084114,,"화장실,무료 WIFI",,10:00:00,19:00:00,10:00:00,19:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/06/dfebb3df-785e-4a4b-bf94-2e9f33ee3ab0.jpg
CNTS_200000000009412,까끄래기오름,자연관광지,"['커플', '혼자', '친구', '맑음', '경관/포토', '휴식/힐링', '테마공원', '액티비티', '가을', '오름', '사계절', '청년', '중/장년', '휴식/치유', '자연경관', '체험', '도보여행', '도보', '레저/체험', '포토스팟', '어트랙션']",제주시 조천읍 교래리 128,,0,10,(+82) 064-728-7876,조천읍 교래리에 있는 전망 좋은 오름,,1.569672131,,,126.7027626,33.43075031,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201910/24/87a8d08f-4c13-4f98-be18-936712293272.JPG
CNTS_000000000018516,나바론절벽,자연관광지,"['산', '경관/포토', '가을', '자연경관', '포토스팟']",제주특별자치도 제주시 추자면 영흥리 산 19,,1,11,(+82) --,추자도 풍경의 하이라이트,,1.569672131,,,126.2939615,33.95644006,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/581ea9dc-fb96-49e2-94bf-e1f9069ec0e8.jpg
CNTS_300000000013059,남국사,자연관광지,"['수국', '절', '제주도사찰', '제주도유명사찰', '제주도절', '사진명소', '수국명소', '제주수국명소', '수국축제']",제주특별자치도 제주시 중앙로 738-16,,0,0,(+82) 064-702-0141,"수국과 어우러진 삼나무 숲길, 제주 시내 작은 절 남국사",포토스팟,1.5,"연중무휴, 반려동물 동반 입장 불가",,126.548302,33.45971856,"무료,입장료 없음","공용주차장,화장실",실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202406/25/7787f12e-b07b-40e5-814a-2d2bf58519ed.jpg
CNTS_200000000007861,남내소,자연관광지,"['커플', '친구', '아이', '휴식/힐링', '경관/포토', '자연경관', '체험', '포토스팟', '어린이', '어트랙션']",제주특별자치도 서귀포시 남원읍 하례로,,1,46,(+82),효돈천에서 가장 크고 넓은 소(沼)로 알려져 있는 곳,,1.569672131,,,126.6207352,33.2835684,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/14/35cd1b39-d7ed-457c-ae76-6c1047e6ea8e.jpg
CNTS_000000000019558,남두연대,역사유적지,"['부모', '아이', '문화유적지', '문화관광', '역사유적', '어린이']",제주특별자치도 제주시 애월읍 신엄리 2780-1,,0,4,(+82) 064-728-2731,아름다운 주변에 둘러쌓인 해안 절벽 위에 세워진 연대,,1.21875,,,126.3584569,33.47921753,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2125d8dd-b8b7-414a-bd3d-0a0523208155.jpg
CONT_000000000500087,남문지못,자연관광지,"['문화유적지', '자연경관', '문화관광', '역사유적']",제주특별자치도 서귀포시 대정읍 인성리 392,,1,11,(+82) 064-794-2618,추사의 유배시절 모습을 그린 입석이 세워져 있는 곳,,1.569672131,,,126.2763391,33.24656757,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c841ee17-df1b-46ca-8b28-c5acea5e4ef1.jpg
CNTS_200000000007677,남수각 하늘길 벽화거리,"전시회, 박물관 등 문화시설","['커플', '경관/포토', '커플스냅', '문화관광', '도보여행', '도보', '포토스팟']",제주특별자치도 제주시 중앙로13길 32,,0,8,(+82),소박한 골목길에 펼쳐진 야외미술관 남수각 하늘길 벽화거리,포토스팟,1.47761194,,,126.5277442,33.51142737,무료,,실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/26/cb5ad635-1e16-4c47-bf86-99a7a8b363be.jpg
CNTS_200000000007192,남원 위미2리 어촌계,자연관광지,"['경관/포토', '체험관광', '해변', '바릇잡이', '올레5코스', '체험', '포토스팟', '어트랙션']",제주특별자치도 서귀포시 남원읍 태위로 208,,0,13,(+82) 064-764-1526,"올레 5코스에 위치한 보말, 다슬기, 청각이 가득한 바릇잡이 포인트.",체험,1.569672131,,하,126.6693905,33.27483898,무료,,실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/09/20c9ddb2-afd6-4a7d-8cdc-ed4475d2049e.jpg
